JX-GP_bezier
   1.0000000   0.0001545
   0.9949275   0.0008128
   0.9873835   0.0017859
   0.9759917   0.0032420
   0.9634220   0.0048292
   0.9499563   0.0065067
   0.9356526   0.0082628
   0.9205677   0.0100860
   0.9047572   0.0119651
   0.8882756   0.0138893
   0.8711760   0.0158482
   0.8535105   0.0178317
   0.8353298   0.0198302
   0.8166835   0.0218341
   0.7976200   0.0238346
   0.7781865   0.0258229
   0.7584289   0.0277907
   0.7383921   0.0297300
   0.7181195   0.0316333
   0.6976535   0.0334932
   0.6770354   0.0353028
   0.6563050   0.0370557
   0.6355010   0.0387455
   0.6146611   0.0403664
   0.5938216   0.0419129
   0.5730175   0.0433798
   0.5522828   0.0447624
   0.5316502   0.0460561
   0.5111512   0.0472570
   0.4908162   0.0483611
   0.4706742   0.0493652
   0.4507532   0.0502662
   0.4310798   0.0510614
   0.4116795   0.0517484
   0.3925766   0.0523253
   0.3737942   0.0527904
   0.3553541   0.0531424
   0.3372770   0.0533804
   0.3195824   0.0535038
   0.3022886   0.0535124
   0.2854125   0.0534062
   0.2689701   0.0531858
   0.2529759   0.0528520
   0.2374435   0.0524059
   0.2223850   0.0518490
   0.2078114   0.0511833
   0.1937327   0.0504110
   0.1801574   0.0495347
   0.1670929   0.0485572
   0.1545454   0.0474818
   0.1425200   0.0463123
   0.1310204   0.0450525
   0.1200492   0.0437068
   0.1096079   0.0422799
   0.0996965   0.0407769
   0.0903141   0.0392031
   0.0814584   0.0375643
   0.0731261   0.0358665
   0.0653124   0.0341162
   0.0580116   0.0323203
   0.0512165   0.0304857
   0.0449190   0.0286202
   0.0391095   0.0267315
   0.0337774   0.0248277
   0.0289109   0.0229175
   0.0244969   0.0210098
   0.0205210   0.0191139
   0.0169679   0.0172392
   0.0138207   0.0153959
   0.0110617   0.0135942
   0.0086717   0.0118448
   0.0066305   0.0101586
   0.0049165   0.0085471
   0.0035069   0.0070220
   0.0023780   0.0055954
   0.0015045   0.0042796
   0.0008602   0.0030874
   0.0004174   0.0020321
   0.0001538   0.0011535
   0.0000319   0.0004874
   0.0000000   0.0000000
   0.0002344  -0.0012118
   0.0010243  -0.0025050
   0.0025187  -0.0038791
   0.0047296  -0.0052450
   0.0075965  -0.0065563
   0.0110977  -0.0078129
   0.0152116  -0.0090144
   0.0199171  -0.0101610
   0.0251937  -0.0112525
   0.0310211  -0.0122890
   0.0373792  -0.0132705
   0.0442486  -0.0141971
   0.0516102  -0.0150689
   0.0594451  -0.0158863
   0.0677350  -0.0166494
   0.0764620  -0.0173584
   0.0856083  -0.0180139
   0.0951568  -0.0186161
   0.1050906  -0.0191654
   0.1153932  -0.0196625
   0.1260486  -0.0201077
   0.1370411  -0.0205017
   0.1483553  -0.0208451
   0.1599763  -0.0211386
   0.1718896  -0.0213829
   0.1840810  -0.0215788
   0.1965366  -0.0217270
   0.2092432  -0.0218285
   0.2221876  -0.0218841
   0.2353573  -0.0218948
   0.2487399  -0.0218617
   0.2623237  -0.0217857
   0.2760971  -0.0216680
   0.2900489  -0.0215096
   0.3041686  -0.0213119
   0.3184457  -0.0210760
   0.3328702  -0.0208033
   0.3474327  -0.0204950
   0.3621239  -0.0201525
   0.3769350  -0.0197774
   0.3918575  -0.0193710
   0.4068835  -0.0189348
   0.4220052  -0.0184705
   0.4372154  -0.0179797
   0.4525072  -0.0174640
   0.4678740  -0.0169252
   0.4833098  -0.0163650
   0.4988087  -0.0157851
   0.5143654  -0.0151876
   0.5299750  -0.0145742
   0.5456328  -0.0139470
   0.5613346  -0.0133078
   0.5770766  -0.0126589
   0.5928553  -0.0120022
   0.6086676  -0.0113398
   0.6245109  -0.0106741
   0.6403828  -0.0100072
   0.6562814  -0.0093414
   0.6722053  -0.0086790
   0.6881531  -0.0080224
   0.7041242  -0.0073740
   0.7201182  -0.0067363
   0.7361350  -0.0061118
   0.7521751  -0.0055031
   0.7682391  -0.0049128
   0.7843282  -0.0043435
   0.8004440  -0.0037979
   0.8165883  -0.0032789
   0.8327634  -0.0027892
   0.8489720  -0.0023316
   0.8652172  -0.0019091
   0.8815023  -0.0015246
   0.8978313  -0.0011810
   0.9142082  -0.0008815
   0.9306378  -0.0006290
   0.9471249  -0.0004268
   0.9636748  -0.0002781
   0.9799603  -0.0001872
   0.9916364  -0.0001573
   1.0000000  -0.0001545
