JX-Seed_rearloaded
1.0000000 0.0001544
0.9952835 0.0007781
0.9896233 0.0015218
0.9828307 0.0024073
0.9746788 0.0034604
0.9648953 0.0047113
0.9531535 0.0061945
0.9397331 0.0078662
0.9262177 0.0095247
0.9126125 0.0111689
0.8989227 0.0127975
0.8851537 0.0144094
0.8713108 0.0160036
0.8573994 0.0175792
0.8434252 0.0191357
0.8293936 0.0206724
0.8153102 0.0221886
0.8011806 0.0236836
0.7870103 0.0251565
0.7728048 0.0266066
0.7585699 0.0280328
0.7443112 0.0294339
0.7300342 0.0308090
0.7157446 0.0321573
0.7014481 0.0334775
0.6871504 0.0347688
0.6728570 0.0360303
0.6585738 0.0372613
0.6443064 0.0384609
0.6300606 0.0396279
0.6158419 0.0407620
0.6016562 0.0418624
0.5875090 0.0429280
0.5734061 0.0439583
0.5593532 0.0449526
0.5453558 0.0459097
0.5314197 0.0468294
0.5175504 0.0477105
0.5037534 0.0485524
0.4900346 0.0493542
0.4763994 0.0501149
0.4628532 0.0508338
0.4494017 0.0515100
0.4360502 0.0521427
0.4228041 0.0527306
0.4096691 0.0532731
0.3966504 0.0537690
0.3837533 0.0542174
0.3709832 0.0546170
0.3583453 0.0549671
0.3458447 0.0552663
0.3334868 0.0555136
0.3212767 0.0557079
0.3092195 0.0558478
0.2973201 0.0559325
0.2855837 0.0559604
0.2740152 0.0559307
0.2626194 0.0558419
0.2514013 0.0556929
0.2403658 0.0554825
0.2295175 0.0552094
0.2188612 0.0548729
0.2084016 0.0544718
0.1981433 0.0540052
0.1880908 0.0534722
0.1782489 0.0528724
0.1686218 0.0522051
0.1592142 0.0514698
0.1500305 0.0506664
0.1410749 0.0497944
0.1323518 0.0488537
0.1238657 0.0478446
0.1156207 0.0467672
0.1076210 0.0456215
0.0998712 0.0444083
0.0923754 0.0431279
0.0851377 0.0417812
0.0781627 0.0403690
0.0714545 0.0388923
0.0650174 0.0373525
0.0588560 0.0357510
0.0529747 0.0340895
0.0473780 0.0323702
0.0420708 0.0305954
0.0370578 0.0287678
0.0323440 0.0268909
0.0279347 0.0249687
0.0238351 0.0230060
0.0200508 0.0210089
0.0165877 0.0189847
0.0134509 0.0169422
0.0106462 0.0148932
0.0081784 0.0128520
0.0060507 0.0108367
0.0042643 0.0088700
0.0028161 0.0069804
0.0016973 0.0052016
0.0008899 0.0035725
0.0003658 0.0021358
0.0000856 0.0009326
0.0000000 0.0000000
0.0000861 -0.0008542
0.0003667 -0.0017526
0.0008911 -0.0027201
0.0016988 -0.0037383
0.0028178 -0.0047896
0.0042662 -0.0058590
0.0060527 -0.0069331
0.0081804 -0.0080018
0.0106484 -0.0090574
0.0134531 -0.0100940
0.0165899 -0.0111075
0.0200531 -0.0120944
0.0238374 -0.0130526
0.0279370 -0.0139798
0.0323463 -0.0148744
0.0370601 -0.0157355
0.0420731 -0.0165616
0.0473803 -0.0173518
0.0529770 -0.0181053
0.0588583 -0.0188215
0.0650197 -0.0194994
0.0714568 -0.0201385
0.0781649 -0.0207381
0.0851399 -0.0212978
0.0923776 -0.0218168
0.0998734 -0.0222951
0.1076232 -0.0227321
0.1156228 -0.0231274
0.1238678 -0.0234808
0.1323539 -0.0237921
0.1410770 -0.0240614
0.1500326 -0.0242885
0.1592162 -0.0244735
0.1686238 -0.0246166
0.1782509 -0.0247179
0.1880928 -0.0247780
0.1981452 -0.0247974
0.2084035 -0.0247764
0.2188631 -0.0247160
0.2295194 -0.0246168
0.2403676 -0.0244799
0.2514031 -0.0243063
0.2626212 -0.0240969
0.2740169 -0.0238533
0.2855854 -0.0235764
0.2973218 -0.0232677
0.3092212 -0.0229284
0.3212783 -0.0225598
0.3334884 -0.0221635
0.3458463 -0.0217406
0.3583468 -0.0212927
0.3709847 -0.0208213
0.3837548 -0.0203277
0.3966519 -0.0198136
0.4096705 -0.0192804
0.4228055 -0.0187296
0.4360515 -0.0181628
0.4494030 -0.0175816
0.4628545 -0.0169875
0.4764007 -0.0163822
0.4900358 -0.0157670
0.5037546 -0.0151438
0.5175515 -0.0145139
0.5314208 -0.0138789
0.5453569 -0.0132407
0.5593543 -0.0126004
0.5734071 -0.0119596
0.5875100 -0.0113201
0.6016571 -0.0106831
0.6158428 -0.0100502
0.6300615 -0.0094228
0.6443073 -0.0088026
0.6585746 -0.0081909
0.6728578 -0.0075891
0.6871511 -0.0069986
0.7014488 -0.0064211
0.7157453 -0.0058576
0.7300348 -0.0053099
0.7443118 -0.0047790
0.7585705 -0.0042667
0.7728054 -0.0037738
0.7870108 -0.0033022
0.8011811 -0.0028528
0.8153106 -0.0024272
0.8293940 -0.0020269
0.8434256 -0.0016532
0.8573998 -0.0013082
0.8713111 -0.0009939
0.8851540 -0.0007124
0.8989229 -0.0004666
0.9126127 -0.0002589
0.9262179 -0.0000929
0.9397333 0.0000279
0.9531537 0.0000990
0.9648954 0.0001158
0.9746788 0.0000932
0.9828307 0.0000459
0.9896233 -0.0000158
0.9952835 -0.0000843
1.0000000 -0.0001544
